city,area,rooms,bathroom,parking spaces,floor,animal,furniture,rent amount (R$)
Sao Paulo,200,3,2,3,0,acept,not furnished,2900
Sao Paulo,200,3,4,2,0,not acept,furnished,9800
Sao Paulo,200,3,4,2,0,acept,not furnished,2900
Sao Paulo,200,3,4,2,0,acept,not furnished,3250
Sao Paulo,200,3,4,2,0,acept,not furnished,2500
Campinas,200,3,3,2,0,acept,not furnished,2210
Porto Alegre,200,3,3,2,0,acept,not furnished,5980
Sao Paulo,200,3,3,2,0,acept,not furnished,8000
Sao Paulo,200,3,3,2,0,not acept,not furnished,6000
Sao Paulo,200,3,3,2,0,acept,not furnished,3500
Sao Paulo,200,3,3,2,0,not acept,not furnished,2800
Sao Paulo,200,3,2,2,0,acept,not furnished,5000
Belo Horizonte,200,3,2,2,0,acept,not furnished,12000
Sao Paulo,200,3,2,2,0,acept,not furnished,4500
Belo Horizonte,200,3,2,2,0,acept,not furnished,12000
Sao Paulo,200,3,2,2,0,acept,furnished,4700
Sao Paulo,200,3,2,2,0,acept,not furnished,2900
Sao Paulo,200,3,1,2,0,acept,not furnished,3000
Belo Horizonte,200,3,1,2,0,acept,not furnished,1630
Belo Horizonte,200,3,1,1,0,acept,not furnished,3800
Belo Horizonte,200,3,3,0,0,acept,not furnished,1800
Sao Paulo,200,3,3,0,0,acept,not furnished,5000
Sao Paulo,200,3,3,0,0,acept,not furnished,4500
Sao Paulo,198,3,3,6,0,acept,furnished,4200
Sao Paulo,198,3,4,2,0,acept,furnished,2500
Sao Paulo,197,3,1,2,0,acept,not furnished,2100
Sao Paulo,195,3,4,3,0,acept,not furnished,8500
Sao Paulo,195,3,3,2,0,acept,not furnished,2990
Sao Paulo,194,3,4,3,0,acept,not furnished,4000
Campinas,194,3,2,3,0,acept,not furnished,3500
Belo Horizonte,193,3,3,1,0,acept,not furnished,13500
Sao Paulo,192,3,3,2,0,acept,not furnished,2750
Rio de Janeiro,192,3,2,1,0,acept,not furnished,4500
Sao Paulo,192,3,1,0,0,not acept,not furnished,1560
Sao Paulo,190,3,4,4,0,acept,not furnished,5000
Sao Paulo,190,3,3,4,0,acept,furnished,12500
Sao Paulo,190,3,3,4,0,acept,furnished,4500
Sao Paulo,190,3,3,2,0,acept,not furnished,6800
Sao Paulo,190,3,2,1,0,acept,not furnished,3700
Sao Paulo,190,3,2,1,0,acept,not furnished,4100
Sao Paulo,188,3,1,3,0,acept,not furnished,9500
Porto Alegre,188,3,4,2,0,acept,furnished,3800
Sao Paulo,187,3,2,3,0,not acept,furnished,8400
Sao Paulo,187,3,2,3,0,acept,not furnished,3500
Porto Alegre,187,3,3,2,0,acept,furnished,2805
Porto Alegre,185,3,4,2,0,acept,not furnished,2900
Sao Paulo,182,3,3,5,0,acept,not furnished,4200
Sao Paulo,182,3,4,3,0,acept,not furnished,7000
Porto Alegre,182,3,4,2,0,acept,not furnished,2900
Porto Alegre,182,3,3,2,0,acept,not furnished,3200
Belo Horizonte,181,3,3,3,0,acept,not furnished,5500
Porto Alegre,181,3,3,2,0,acept,not furnished,2400
Sao Paulo,180,3,4,5,0,acept,not furnished,3300
Sao Paulo,180,3,3,5,0,acept,not furnished,2500
Sao Paulo,180,3,1,5,0,acept,not furnished,6500
Campinas,180,3,4,4,0,acept,not furnished,4500
Sao Paulo,180,3,4,4,0,acept,furnished,4700
Campinas,180,3,4,4,0,acept,not furnished,3230
Sao Paulo,180,3,3,4,0,acept,not furnished,3700
Sao Paulo,180,3,2,4,0,acept,not furnished,3000
Sao Paulo,180,3,2,4,0,not acept,furnished,11000
Sao Paulo,180,3,3,3,0,acept,not furnished,5000
Sao Paulo,180,3,2,2,0,acept,not furnished,3270
Sao Paulo,180,3,2,2,0,acept,not furnished,11000
Porto Alegre,180,3,2,2,0,acept,not furnished,5048
Belo Horizonte,180,3,2,2,0,acept,not furnished,2000
Sao Paulo,180,3,3,1,0,acept,furnished,6000
Sao Paulo,180,3,3,1,0,not acept,not furnished,3000
Sao Paulo,180,3,2,1,0,acept,not furnished,5400
Sao Paulo,180,3,2,1,0,not acept,not furnished,3000
Rio de Janeiro,180,3,3,0,0,acept,not furnished,2550
Rio de Janeiro,180,3,3,0,0,acept,not furnished,2500
Sao Paulo,180,3,3,0,0,acept,not furnished,13000
Belo Horizonte,180,3,3,0,0,acept,not furnished,3200
Belo Horizonte,180,3,2,0,0,acept,not furnished,3200
Sao Paulo,180,3,1,0,0,acept,not furnished,2500
Belo Horizonte,180,3,1,0,0,acept,not furnished,3400
Porto Alegre,179,3,2,2,0,acept,furnished,3700
Sao Paulo,178,3,2,1,0,acept,furnished,3500
Sao Paulo,177,3,3,4,0,acept,not furnished,4000
Sao Paulo,175,3,5,1,0,acept,not furnished,5900
Campinas,175,3,2,0,0,not acept,not furnished,2000
Sao Paulo,174,3,1,2,0,acept,not furnished,3600
Sao Paulo,174,3,1,1,0,acept,not furnished,3300
Belo Horizonte,174,3,1,0,0,not acept,not furnished,5500
Sao Paulo,172,3,5,3,0,acept,not furnished,5800
Sao Paulo,170,3,3,4,0,acept,not furnished,3500
Sao Paulo,170,3,3,3,0,acept,not furnished,4200
Sao Paulo,170,3,3,3,0,acept,not furnished,3500
Belo Horizonte,170,3,2,3,0,acept,not furnished,4000
Sao Paulo,170,3,2,3,0,acept,not furnished,5000
Sao Paulo,170,3,3,2,0,acept,not furnished,4850
Sao Paulo,170,3,3,2,0,acept,not furnished,5000
Sao Paulo,170,3,3,2,0,acept,not furnished,2750
Porto Alegre,170,3,3,2,0,acept,not furnished,8000
Sao Paulo,170,3,2,2,0,acept,not furnished,4200
Sao Paulo,170,3,2,2,0,not acept,not furnished,3000
Sao Paulo,170,3,2,2,0,acept,not furnished,4500
Campinas,170,3,2,2,0,acept,not furnished,2300
Campinas,170,3,2,2,0,acept,not furnished,1800
Sao Paulo,170,3,2,0,0,not acept,not furnished,5550
Belo Horizonte,170,3,2,0,0,acept,not furnished,5000
Belo Horizonte,169,3,2,4,0,acept,not furnished,3200
Sao Paulo,168,3,2,4,0,not acept,not furnished,3500
Sao Paulo,168,3,2,2,0,acept,not furnished,2500
Sao Paulo,167,3,3,2,0,acept,not furnished,3700
Sao Paulo,167,3,1,0,0,acept,not furnished,1500
Sao Paulo,165,3,4,6,0,acept,furnished,4800
Belo Horizonte,165,3,3,3,0,acept,not furnished,3000
Sao Paulo,165,3,1,3,0,acept,not furnished,3400
Campinas,165,3,2,0,0,acept,not furnished,3000
Belo Horizonte,164,3,2,2,0,acept,not furnished,3200
Campinas,164,3,2,2,0,acept,not furnished,2100
Sao Paulo,162,3,4,0,0,acept,not furnished,3200
Belo Horizonte,161,3,1,2,0,acept,not furnished,3500
Sao Paulo,160,3,4,4,0,not acept,not furnished,7000
Sao Paulo,160,3,4,4,0,not acept,not furnished,2500
Sao Paulo,160,3,2,4,0,not acept,not furnished,3500
Campinas,160,3,1,4,0,not acept,not furnished,3400
Sao Paulo,160,3,4,3,0,acept,furnished,9350
Sao Paulo,160,3,4,3,0,acept,not furnished,2770
Sao Paulo,160,3,3,3,0,not acept,not furnished,5850
Belo Horizonte,160,3,3,3,0,not acept,not furnished,4500
Sao Paulo,160,3,5,2,0,acept,not furnished,12000
Sao Paulo,160,3,4,2,0,acept,not furnished,4300
Sao Paulo,160,3,3,2,0,acept,not furnished,4200
Sao Paulo,160,3,3,2,0,acept,not furnished,4500
Sao Paulo,160,3,3,2,0,acept,not furnished,6700
Sao Paulo,160,3,3,2,0,acept,not furnished,2500
Sao Paulo,160,3,3,2,0,acept,not furnished,4680
Sao Paulo,160,3,3,2,0,acept,not furnished,2500
Porto Alegre,160,3,2,2,0,acept,not furnished,2000
Sao Paulo,160,3,2,2,0,not acept,not furnished,3500
Sao Paulo,160,3,2,2,0,acept,not furnished,3500
Sao Paulo,160,3,2,2,0,acept,not furnished,4000
Belo Horizonte,160,3,2,2,0,acept,not furnished,4320
Sao Paulo,160,3,1,2,0,acept,not furnished,5000
Rio de Janeiro,160,3,1,2,0,acept,not furnished,2800
Sao Paulo,160,3,3,1,0,acept,not furnished,8000
Sao Paulo,160,3,2,1,0,acept,not furnished,4700
Sao Paulo,160,3,1,1,0,acept,not furnished,3000
Sao Paulo,160,3,3,0,0,not acept,not furnished,5000
Campinas,160,3,2,0,0,acept,not furnished,1600
Sao Paulo,159,3,3,2,0,not acept,not furnished,3300
Sao Paulo,156,3,3,5,0,not acept,not furnished,4000
Sao Paulo,156,3,2,1,0,acept,not furnished,2000
Porto Alegre,156,3,2,1,0,acept,not furnished,1615
Sao Paulo,156,3,2,1,0,acept,not furnished,6400
Campinas,155,3,3,2,0,acept,not furnished,5500
Sao Paulo,155,3,3,2,0,acept,not furnished,2650
Belo Horizonte,153,3,2,2,0,acept,not furnished,9876
Sao Paulo,150,3,3,8,0,acept,not furnished,8000
Sao Paulo,150,3,2,5,0,acept,not furnished,2300
Sao Paulo,150,3,2,5,0,acept,not furnished,2100
Sao Paulo,150,3,2,4,0,acept,not furnished,9670
Campinas,150,3,2,4,0,acept,furnished,3500
Sao Paulo,150,3,5,3,0,acept,furnished,4500
Sao Paulo,150,3,4,3,0,acept,furnished,4600
Sao Paulo,150,3,3,3,0,acept,not furnished,4600
Belo Horizonte,150,3,3,3,0,acept,not furnished,5950
Sao Paulo,150,3,2,3,0,not acept,not furnished,2500
Sao Paulo,150,3,2,3,0,not acept,not furnished,3000
Sao Paulo,150,3,2,3,0,acept,not furnished,1900
Belo Horizonte,150,3,1,3,0,acept,not furnished,3500
Sao Paulo,150,3,4,2,0,acept,not furnished,2000
Sao Paulo,150,3,4,2,0,not acept,not furnished,3400
Sao Paulo,150,3,4,2,0,acept,not furnished,3000
Sao Paulo,150,3,3,2,0,acept,not furnished,3300
Sao Paulo,150,3,3,2,0,acept,not furnished,4680
Sao Paulo,150,3,3,2,0,acept,furnished,3400
Belo Horizonte,150,3,3,2,0,not acept,not furnished,3400
Sao Paulo,150,3,3,2,0,acept,not furnished,2050
Sao Paulo,150,3,2,2,0,not acept,not furnished,2500
Sao Paulo,150,3,2,2,0,acept,not furnished,2500
Sao Paulo,150,3,1,2,0,acept,not furnished,3600
Sao Paulo,150,3,4,1,0,acept,not furnished,4250
Sao Paulo,150,3,2,1,0,not acept,not furnished,2500
Campinas,150,3,2,1,0,acept,not furnished,1320
Sao Paulo,150,3,2,1,0,acept,not furnished,4500
Sao Paulo,150,3,2,1,0,acept,not furnished,2500
Sao Paulo,150,3,2,1,0,acept,not furnished,1450
Sao Paulo,150,3,3,0,0,acept,not furnished,2560
Sao Paulo,150,3,2,0,0,acept,not furnished,4000
Sao Paulo,150,3,2,0,0,acept,not furnished,2500
Porto Alegre,147,3,3,3,0,acept,not furnished,2600
Sao Paulo,145,3,2,2,0,acept,furnished,3000
Campinas,144,3,2,3,0,acept,not furnished,4000
Sao Paulo,144,3,3,2,0,acept,furnished,5000
Belo Horizonte,144,3,1,2,0,acept,not furnished,2300
Campinas,143,3,2,3,0,acept,not furnished,1700
Rio de Janeiro,143,3,2,1,0,acept,not furnished,2058
Belo Horizonte,142,3,3,2,0,acept,not furnished,2000
Sao Paulo,140,3,5,2,0,acept,furnished,3900
Porto Alegre,140,3,4,2,0,not acept,not furnished,3090
Sao Paulo,140,3,3,2,0,acept,furnished,4900
Sao Paulo,140,3,3,2,0,acept,not furnished,3800
Sao Paulo,140,3,3,2,0,acept,not furnished,2300
Sao Paulo,140,3,3,2,0,acept,not furnished,5000
Sao Paulo,140,3,2,2,0,acept,not furnished,3200
Sao Paulo,140,3,2,2,0,acept,not furnished,3000
Sao Paulo,140,3,2,2,0,acept,not furnished,2000
Sao Paulo,140,3,2,2,0,acept,not furnished,2600
Porto Alegre,140,3,2,2,0,acept,not furnished,4000
Sao Paulo,140,3,1,2,0,not acept,not furnished,6000
Porto Alegre,140,3,3,1,0,acept,not furnished,1500
Sao Paulo,140,3,2,1,0,acept,not furnished,3825
Sao Paulo,140,3,2,1,0,acept,furnished,8200
Sao Paulo,140,3,1,0,0,acept,not furnished,2700
Sao Paulo,138,3,2,3,0,acept,not furnished,5200
Sao Paulo,138,3,3,2,0,acept,not furnished,2700
Sao Paulo,138,3,3,2,0,acept,not furnished,2700
Sao Paulo,138,3,1,0,0,acept,not furnished,3500
Sao Paulo,135,3,2,1,0,acept,not furnished,2900
Sao Paulo,133,3,2,2,0,acept,not furnished,4300
Sao Paulo,132,3,2,3,0,acept,not furnished,2500
Campinas,130,3,2,6,0,acept,not furnished,2200
Sao Paulo,130,3,4,4,0,acept,not furnished,3280
Sao Paulo,130,3,3,3,0,acept,not furnished,4000
Sao Paulo,130,3,2,3,0,acept,furnished,7450
Sao Paulo,130,3,3,2,0,acept,not furnished,3100
Sao Paulo,130,3,3,2,0,acept,not furnished,6000
Sao Paulo,130,3,2,2,0,acept,furnished,3000
Rio de Janeiro,130,3,2,2,0,acept,not furnished,3000
Sao Paulo,130,3,2,2,0,acept,not furnished,2200
Sao Paulo,130,3,2,2,0,acept,not furnished,3300
Sao Paulo,130,3,2,2,0,acept,not furnished,5100
Sao Paulo,130,3,2,2,0,acept,not furnished,3400
Sao Paulo,130,3,1,2,0,acept,not furnished,3800
Sao Paulo,130,3,2,1,0,not acept,not furnished,2500
Sao Paulo,130,3,1,1,0,acept,not furnished,5600
Campinas,130,3,2,0,0,acept,not furnished,1400
Belo Horizonte,130,3,2,0,0,acept,not furnished,2149
Sao Paulo,127,3,2,2,0,acept,furnished,2150
Sao Paulo,126,3,1,2,0,acept,not furnished,4200
Sao Paulo,125,3,4,5,0,acept,not furnished,10000
Sao Paulo,125,3,3,3,0,acept,not furnished,2450
Sao Paulo,125,3,3,2,0,acept,not furnished,2800
Sao Paulo,125,3,2,2,0,acept,not furnished,1700
Sao Paulo,125,3,2,2,0,acept,furnished,3000
Sao Paulo,124,3,3,2,0,acept,not furnished,4000
Sao Paulo,123,3,3,0,0,acept,not furnished,4000
Sao Paulo,121,3,3,2,0,acept,not furnished,3750
Sao Paulo,120,3,2,8,0,acept,not furnished,3000
Campinas,120,3,2,5,0,acept,not furnished,1700
Sao Paulo,120,3,1,4,0,acept,not furnished,3500
Sao Paulo,120,3,1,4,0,acept,not furnished,3500
Campinas,120,3,2,3,0,acept,not furnished,2200
Sao Paulo,120,3,4,2,0,acept,not furnished,3450
Sao Paulo,120,3,3,2,0,acept,not furnished,8900
Belo Horizonte,120,3,3,2,0,acept,not furnished,2320
Sao Paulo,120,3,3,2,0,acept,not furnished,4200
Sao Paulo,120,3,3,2,0,acept,not furnished,2900
Sao Paulo,120,3,3,2,0,acept,not furnished,2750
Sao Paulo,120,3,3,2,0,acept,not furnished,3500
Belo Horizonte,120,3,2,2,0,acept,not furnished,2200
Sao Paulo,120,3,2,2,0,acept,not furnished,3110
Sao Paulo,120,3,2,2,0,acept,not furnished,3800
Sao Paulo,120,3,2,2,0,acept,not furnished,4800
Sao Paulo,120,3,2,2,0,acept,not furnished,2000
Sao Paulo,120,3,2,2,0,acept,not furnished,5000
Sao Paulo,120,3,1,2,0,not acept,not furnished,3500
Sao Paulo,120,3,4,1,0,not acept,not furnished,4000
Sao Paulo,120,3,3,1,0,acept,not furnished,2800
Sao Paulo,120,3,2,1,0,acept,not furnished,3000
Sao Paulo,120,3,2,1,0,acept,not furnished,1850
Sao Paulo,120,3,2,1,0,acept,not furnished,1800
Rio de Janeiro,120,3,1,1,0,acept,not furnished,1150
Sao Paulo,120,3,1,1,0,acept,not furnished,2625
Sao Paulo,120,3,4,0,0,acept,not furnished,3200
Belo Horizonte,120,3,2,0,0,acept,not furnished,2200
Sao Paulo,120,3,1,0,0,acept,not furnished,2200
Sao Paulo,117,3,3,2,0,acept,not furnished,2700
Belo Horizonte,117,3,1,1,0,acept,not furnished,1530
Sao Paulo,115,3,3,3,0,acept,not furnished,2400
Belo Horizonte,115,3,2,2,0,acept,not furnished,3000
Sao Paulo,115,3,2,1,0,not acept,not furnished,10000
Sao Paulo,114,3,3,0,0,acept,not furnished,2600
Sao Paulo,114,3,1,0,0,acept,not furnished,2570
Sao Paulo,113,3,2,2,0,acept,not furnished,2990
Sao Paulo,112,3,2,3,0,acept,not furnished,3300
Sao Paulo,111,3,3,2,0,acept,not furnished,4000
Belo Horizonte,110,3,2,4,0,acept,not furnished,2100
Sao Paulo,110,3,2,3,0,acept,not furnished,2600
Campinas,110,3,3,2,0,acept,not furnished,3700
Campinas,110,3,3,2,0,acept,not furnished,3200
Campinas,110,3,3,2,0,acept,not furnished,3200
Campinas,110,3,3,2,0,acept,not furnished,3200
Campinas,110,3,3,2,0,acept,not furnished,3200
Campinas,110,3,3,2,0,acept,not furnished,3200
Campinas,110,3,3,2,0,acept,not furnished,3200
Sao Paulo,110,3,3,2,0,acept,not furnished,4800
Sao Paulo,110,3,3,2,0,acept,not furnished,2800
Campinas,110,3,1,2,0,acept,not furnished,1900
Campinas,110,3,1,1,0,acept,not furnished,1500
Rio de Janeiro,110,3,3,0,0,acept,not furnished,2400
Sao Paulo,110,3,2,0,0,not acept,not furnished,2900
Belo Horizonte,110,3,2,0,0,acept,not furnished,2500
Rio de Janeiro,110,3,2,0,0,acept,not furnished,2000
Sao Paulo,110,3,1,0,0,acept,not furnished,2000
Sao Paulo,108,3,3,2,0,acept,not furnished,2800
Porto Alegre,107,3,2,1,0,acept,not furnished,2000
Campinas,105,3,2,2,0,acept,not furnished,2000
Porto Alegre,103,3,1,3,0,acept,furnished,2200
Sao Paulo,103,3,3,2,0,acept,not furnished,2500
Sao Paulo,103,3,2,1,0,acept,not furnished,4200
Porto Alegre,102,3,2,5,0,acept,not furnished,2975
Sao Paulo,102,3,2,2,0,acept,not furnished,1600
Sao Paulo,102,3,1,1,0,acept,not furnished,1760
Campinas,100,3,2,8,0,acept,not furnished,2000
Sao Paulo,100,3,2,6,0,acept,not furnished,7500
Sao Paulo,100,3,4,4,0,acept,not furnished,3600
Sao Paulo,100,3,3,4,0,not acept,not furnished,9775
Sao Paulo,100,3,2,4,0,acept,not furnished,3880
Sao Paulo,100,3,1,4,0,acept,not furnished,2500
Sao Paulo,100,3,3,3,0,acept,not furnished,4300
Sao Paulo,100,3,3,3,0,not acept,not furnished,2500
Campinas,100,3,2,3,0,acept,not furnished,2200
Belo Horizonte,100,3,2,3,0,acept,not furnished,2800
Sao Paulo,100,3,1,3,0,acept,not furnished,2000
Sao Paulo,100,3,3,2,0,acept,not furnished,4100
Sao Paulo,100,3,3,2,0,not acept,not furnished,2000
Sao Paulo,100,3,2,2,0,acept,furnished,3570
Porto Alegre,100,3,2,2,0,acept,not furnished,2300
Sao Paulo,100,3,2,2,0,not acept,not furnished,1600
Porto Alegre,100,3,2,2,0,acept,not furnished,3000
Campinas,100,3,2,2,0,acept,not furnished,2250
Sao Paulo,100,3,1,2,0,not acept,not furnished,1600
Sao Paulo,100,3,3,1,0,acept,not furnished,2400
Sao Paulo,100,3,3,1,0,acept,not furnished,7000
Belo Horizonte,100,3,2,1,0,acept,furnished,2000
Sao Paulo,100,3,2,1,0,acept,not furnished,3300
Belo Horizonte,100,3,2,1,0,acept,not furnished,14500
Sao Paulo,100,3,2,1,0,acept,not furnished,3500
Sao Paulo,100,3,2,1,0,acept,not furnished,1700
Rio de Janeiro,100,3,1,1,0,acept,not furnished,1700
Belo Horizonte,100,3,1,1,0,acept,not furnished,1970
Belo Horizonte,100,3,2,0,0,acept,not furnished,1550
Belo Horizonte,100,3,2,0,0,acept,not furnished,1550
Sao Paulo,100,3,2,0,0,acept,not furnished,3000
Sao Paulo,100,3,2,0,0,not acept,not furnished,3000
Belo Horizonte,100,3,2,0,0,not acept,not furnished,12000
Sao Paulo,100,3,1,0,0,acept,furnished,2650
Belo Horizonte,100,3,1,0,0,acept,not furnished,2000
Sao Paulo,100,3,1,0,0,acept,not furnished,2200
Sao Paulo,98,3,3,2,0,acept,not furnished,2500
Sao Paulo,98,3,2,2,0,acept,not furnished,2290
Sao Paulo,98,3,2,0,0,acept,not furnished,1580
Belo Horizonte,96,3,1,1,0,not acept,not furnished,1200
Rio de Janeiro,95,3,1,1,0,acept,furnished,3500
Sao Paulo,95,3,2,0,0,acept,not furnished,1590
Sao Paulo,95,3,2,0,0,acept,not furnished,2300
Rio de Janeiro,93,3,1,0,0,acept,not furnished,1500
Sao Paulo,92,3,2,2,0,not acept,not furnished,2200
Sao Paulo,90,3,3,2,0,acept,not furnished,2000
Sao Paulo,90,3,2,2,0,acept,furnished,4100
Sao Paulo,90,3,3,1,0,acept,not furnished,2600
Belo Horizonte,90,3,2,1,0,not acept,not furnished,1890
Belo Horizonte,90,3,1,1,0,acept,not furnished,1360
Sao Paulo,90,3,2,0,0,acept,not furnished,1700
Campinas,90,3,2,0,0,acept,not furnished,1590
Porto Alegre,90,3,1,0,0,acept,not furnished,1500
Sao Paulo,90,3,1,0,0,acept,not furnished,2700
Belo Horizonte,88,3,2,0,0,acept,not furnished,1200
Sao Paulo,85,3,2,2,0,acept,not furnished,2500
Sao Paulo,85,3,1,1,0,acept,not furnished,1650
Porto Alegre,85,3,3,0,0,not acept,not furnished,2500
Campinas,80,3,1,4,0,acept,not furnished,5500
Sao Paulo,80,3,4,1,0,acept,not furnished,3000
Sao Paulo,80,3,2,1,0,acept,not furnished,1500
Belo Horizonte,80,3,2,1,0,acept,not furnished,11000
Sao Paulo,80,3,2,1,0,acept,not furnished,2170
Belo Horizonte,80,3,1,1,0,acept,not furnished,2800
Sao Paulo,80,3,1,0,0,not acept,not furnished,2100
Porto Alegre,80,3,1,0,0,not acept,not furnished,1250
Sao Paulo,80,3,1,0,0,not acept,not furnished,2837
Sao Paulo,80,3,1,0,0,acept,not furnished,2400
Sao Paulo,80,3,1,0,0,acept,not furnished,6000
Sao Paulo,78,3,2,2,0,acept,not furnished,2000
Sao Paulo,77,3,3,2,0,acept,not furnished,2400
Sao Paulo,75,3,1,1,0,acept,not furnished,2470
Rio de Janeiro,74,3,1,0,0,acept,not furnished,1600
Rio de Janeiro,74,3,1,0,0,acept,not furnished,1600
Sao Paulo,71,3,4,0,0,acept,not furnished,4000
Porto Alegre,70,3,2,0,0,acept,not furnished,1500
Sao Paulo,70,3,2,0,0,acept,not furnished,1500
Sao Paulo,70,3,1,0,0,acept,not furnished,1300
Belo Horizonte,66,3,1,0,0,acept,not furnished,1525
Sao Paulo,61,3,2,0,0,acept,not furnished,1500
Sao Paulo,60,3,3,2,0,acept,not furnished,2700
Sao Paulo,60,3,2,1,0,acept,furnished,2430
Campinas,60,3,1,1,0,not acept,not furnished,1087
Porto Alegre,55,3,1,0,0,not acept,not furnished,720
Campinas,51,3,1,1,0,acept,not furnished,1100
Sao Paulo,50,3,2,2,0,acept,not furnished,2800
Belo Horizonte,45,3,1,0,0,acept,not furnished,1300
Sao Paulo,35,3,2,0,0,acept,not furnished,1600
Sao Paulo,830,2,2,2,0,acept,not furnished,2001
Rio de Janeiro,500,2,5,5,0,not acept,not furnished,1810
Rio de Janeiro,500,2,5,5,0,not acept,not furnished,1810
Sao Paulo,500,2,2,1,0,acept,not furnished,2140
Belo Horizonte,450,2,2,5,0,acept,not furnished,1512
Sao Paulo,400,2,5,4,0,acept,not furnished,6000
Sao Paulo,350,2,4,8,0,not acept,not furnished,3300
Campinas,350,2,2,2,0,acept,not furnished,4300
Sao Paulo,350,2,1,0,0,acept,not furnished,2500
Sao Paulo,330,2,4,3,0,acept,not furnished,6000
Belo Horizonte,308,2,3,3,0,acept,not furnished,2000
Belo Horizonte,308,2,3,3,0,acept,not furnished,2000
Sao Paulo,300,2,4,2,0,acept,not furnished,6000
Sao Paulo,300,2,4,2,0,acept,furnished,3250
Sao Paulo,300,2,3,2,0,acept,furnished,3200
Sao Paulo,300,2,1,2,0,acept,not furnished,2800
Sao Paulo,300,2,2,0,0,acept,furnished,3000
Sao Paulo,274,2,3,4,0,acept,not furnished,3000
Sao Paulo,270,2,3,4,0,acept,not furnished,3270
Sao Paulo,270,2,2,3,0,acept,not furnished,1429
Porto Alegre,270,2,3,1,0,acept,not furnished,6500
Sao Paulo,260,2,5,5,0,acept,not furnished,8000
Porto Alegre,260,2,5,4,0,acept,not furnished,4500
Sao Paulo,260,2,3,4,0,acept,not furnished,5500
Sao Paulo,260,2,2,2,0,not acept,not furnished,3800
Campinas,258,2,2,1,0,acept,not furnished,1400
Rio de Janeiro,250,2,4,8,0,acept,not furnished,4500
Sao Paulo,250,2,2,8,0,acept,furnished,4500
Rio de Janeiro,250,2,3,2,0,acept,not furnished,3500
Belo Horizonte,250,2,3,2,0,acept,not furnished,3500
Belo Horizonte,250,2,2,1,0,acept,not furnished,900
Sao Paulo,250,2,2,1,0,acept,not furnished,4800
Porto Alegre,250,2,2,0,0,acept,furnished,4000
Sao Paulo,250,2,1,0,0,acept,not furnished,1500
Sao Paulo,243,2,3,2,0,acept,not furnished,4619
Sao Paulo,240,2,2,4,0,acept,not furnished,3500
Sao Paulo,230,2,1,8,0,acept,not furnished,4500
Sao Paulo,225,2,2,3,0,acept,not furnished,4800
Sao Paulo,220,2,2,3,0,acept,not furnished,10500
Sao Paulo,220,2,4,2,0,acept,furnished,6200
Sao Paulo,213,2,2,3,0,acept,not furnished,5150
Sao Paulo,211,2,2,2,0,acept,not furnished,4500
